,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
461,Jeep Compass,Jeep,2020,"83,390 km",Diesel,Auto,"EMI ₹22,259/m*",₹13.00 lakh
462,Renault Kwid,Renault,2022,"45,012 km",Petrol,Auto,"EMI ₹8,297/m*",₹4.70 lakh
463,KIA SELTOS,KIA,2020,"58,702 km",Diesel,Manual,"EMI ₹17,465/m*",₹10.20 lakh
464,Honda City,Honda,2020,"81,608 km",Petrol,Manual,"EMI ₹15,599/m*",₹9.11 lakh
465,Renault Fluence,Renault,2012,"1,16,090 km",Diesel,Manual,"EMI ₹15,599/m*",₹4.28 lakh
466,Maruti Baleno,Maruti,2022,"95,882 km",Petrol,Auto,"EMI ₹14,034/m*",₹7.95 lakh
467,Hyundai Creta,Hyundai,2018,"54,618 km",Petrol,Auto,"EMI ₹14,034/m*",₹7.95 lakh
468,Hyundai Santa Fe,Hyundai,2014,"1,26,757 km",Diesel,Auto,"EMI ₹32,951/m*",₹7.00 lakh
469,Maruti Ciaz,Maruti,2014,"1,03,333 km",Diesel,Manual,"EMI ₹20,383/m*",₹4.33 lakh
470,Mahindra XUV500,Mahindra,2016,"66,907 km",Diesel,Manual,"EMI ₹21,529/m*",₹8.33 lakh
471,Audi A7,Audi,2011,"60,935 km",Diesel,Auto,"EMI ₹21,529/m*",₹23.14 lakh
472,Honda City,Honda,2019,"50,916 km",Petrol,Manual,"EMI ₹14,931/m*",₹8.72 lakh
473,KIA SELTOS,KIA,2021,"28,421 km",Petrol,Auto,"EMI ₹25,684/m*",₹15.00 lakh
474,Hyundai Creta,Hyundai,2018,"62,388 km",Petrol,Auto,"EMI ₹14,948/m*",₹8.73 lakh
475,KIA SELTOS,KIA,2025,"10,321 km",Petrol,Manual,"EMI ₹25,684/m*",₹15.00 lakh
476,Hyundai Grand i10,Hyundai,2016,"47,096 km",Petrol,Auto,"EMI ₹9,120/m*",₹4.10 lakh
477,Mahindra XUV500,Mahindra,2015,"84,995 km",Diesel,Manual,"EMI ₹25,974/m*",₹7.82 lakh
478,Hyundai Elite i20,Hyundai,2020,"83,373 km",Petrol,Manual,"EMI ₹11,174/m*",₹6.33 lakh
479,Volkswagen VIRTUS,Volkswagen,2023,"33,414 km",Petrol,Auto,"EMI ₹23,115/m*",₹13.50 lakh
480,MG HECTOR PLUS,MG,2023,"18,108 km",Petrol,Auto,"EMI ₹32,105/m*",₹18.75 lakh
481,Tata PUNCH,Tata,2022,"15,797 km",Petrol,Manual,"EMI ₹10,768/m*",₹6.10 lakh
482,Tata Curvv,Tata,2024,"11,984 km",Petrol,Auto,"EMI ₹24,365/m*",₹14.23 lakh
483,MG ZS EV,MG,2025,"3,324 km",Electric,Auto,"EMI ₹34,245/m*",₹20.00 lakh
484,CITROEN C5 AIRCROSS,CITROEN,2020,"64,963 km",Diesel,Auto,"EMI ₹32,533/m*",₹19.00 lakh
485,Hyundai Creta,Hyundai,2023,"64,546 km",Diesel,Manual,"EMI ₹25,684/m*",₹15.00 lakh
486,Tata TIAGO EV,Tata,2024,"15,232 km",Electric,Auto,"EMI ₹16,129/m*",₹9.42 lakh
487,Audi Q7,Audi,2013,"1,90,233 km",Diesel,Auto,"EMI ₹133,191/m*",₹15.07 lakh
488,Skoda Superb,Skoda,2014,"1,11,233 km",Petrol,Auto,"EMI ₹24,911/m*",₹7.50 lakh
489,BMW X5,BMW,2013,"1,47,080 km",Diesel,Auto,"EMI ₹123,734/m*",₹14.00 lakh
490,Tata PUNCH EV,Tata,2025,"15,659 km",Electric,Auto,"EMI ₹20,530/m*",₹11.99 lakh
491,Tata Curvv,Tata,2024,"19,241 km",Petrol,Manual,"EMI ₹21,763/m*",₹12.71 lakh
492,Hyundai Creta,Hyundai,2024,"7,437 km",Petrol,Manual,"EMI ₹28,029/m*",₹16.37 lakh
493,Tata TIAGO EV,Tata,2023,"14,768 km",Electric,Auto,"EMI ₹14,331/m*",₹8.37 lakh
494,BMW X5,BMW,2012,"1,81,212 km",Diesel,Auto,"EMI ₹14,331/m*",₹24.60 lakh
495,MG ZS EV,MG,2024,"11,273 km",Electric,Auto,"EMI ₹25,684/m*",₹15.00 lakh
496,Volkswagen VIRTUS,Volkswagen,2022,"81,566 km",Petrol,Auto,"EMI ₹19,166/m*",₹11.19 lakh
497,Maruti Swift,Maruti,2014,"55,071 km",Diesel,Manual,"EMI ₹21,701/m*",₹4.61 lakh
498,Mahindra BOLERO NEO,Mahindra,2022,"64,324 km",Diesel,Manual,"EMI ₹14,314/m*",₹8.36 lakh
499,Hyundai i20,Hyundai,2012,"38,158 km",Petrol,Manual,"EMI ₹25,766/m*",₹2.90 lakh
500,Hyundai VENUE,Hyundai,2019,"61,728 km",Diesel,Manual,"EMI ₹13,822/m*",₹7.83 lakh
501,Toyota Urban Cruiser Taisor,Toyota,2024,"17,310 km",Petrol,Manual,"EMI ₹19,314/m*",₹11.28 lakh
502,Skoda Fabia,Skoda,2011,"1,80,133 km",Diesel,Manual,"EMI ₹19,314/m*",₹1.84 lakh
503,Tata ALTROZ,Tata,2023,"15,659 km",Petrol,Manual,"EMI ₹12,339/m*",₹6.99 lakh
504,Honda Amaze,Honda,2013,"88,367 km",Petrol,Manual,"EMI ₹8,473/m*",₹1.80 lakh
505,Maruti Baleno,Maruti,2017,"35,226 km",Petrol,Manual,"EMI ₹9,736/m*",₹4.98 lakh
506,Toyota Innova,Toyota,2015,"1,45,000 km",Diesel,Manual,"EMI ₹32,051/m*",₹9.79 lakh
507,Mahindra XUV500,Mahindra,2018,"66,846 km",Diesel,Manual,"EMI ₹23,621/m*",₹12.41 lakh
508,MG Windsor EV,MG,2025,"14,711 km",Electric,Auto,"EMI ₹22,876/m*",₹13.36 lakh
509,Tata Hexa,Tata,2017,"1,95,066 km",Diesel,Manual,"EMI ₹17,503/m*",₹8.05 lakh
510,Tata Indica Vista,Tata,2013,"2,15,885 km",Diesel,Manual,"EMI ₹9,862/m*",₹1.11 lakh
511,Ford Figo,Ford,2012,"82,726 km",Diesel,Manual,"EMI ₹9,862/m*",₹1.80 lakh
512,Honda Amaze,Honda,2023,"39,539 km",Petrol,Manual,"EMI ₹13,681/m*",₹7.75 lakh
513,Hyundai VENUE,Hyundai,2023,"13,574 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
514,Tata ALTROZ,Tata,2022,"47,676 km",Petrol,Auto,"EMI ₹10,239/m*",₹5.80 lakh
515,Ford Figo,Ford,2011,"95,206 km",Diesel,Manual,"EMI ₹10,239/m*",₹1.31 lakh
516,MG HECTOR,MG,2021,"63,183 km",Petrol,Manual,"EMI ₹19,554/m*",₹11.42 lakh
517,Honda Amaze,Honda,2015,"2,52,886 km",Petrol,Manual,"EMI ₹10,376/m*",₹3.94 lakh
518,Honda Amaze,Honda,2014,"1,32,105 km",Diesel,Manual,"EMI ₹14,404/m*",₹3.06 lakh
519,Mahindra XUV700,Mahindra,2024,"16,043 km",Petrol,Manual,"EMI ₹27,293/m*",₹15.94 lakh
520,Hyundai i20 Active,Hyundai,2016,"30,254 km",Petrol,Manual,"EMI ₹12,168/m*",₹5.47 lakh
521,KIA SONET,KIA,2023,"47,576 km",Petrol,Manual,"EMI ₹13,136/m*",₹7.44 lakh
522,Maruti Swift,Maruti,2013,"1,04,026 km",Petrol,Manual,"EMI ₹14,593/m*",₹3.10 lakh
523,Tata PUNCH,Tata,2022,"32,560 km",Petrol,Manual,"EMI ₹12,022/m*",₹6.81 lakh
524,Maruti Baleno,Maruti,2016,"72,727 km",Petrol,Manual,"EMI ₹8,787/m*",₹3.95 lakh
525,Hyundai Grand i10,Hyundai,2015,"53,267 km",Petrol,Auto,"EMI ₹8,190/m*",₹3.11 lakh
526,Maruti Alto 800,Maruti,2014,"66,905 km",Petrol,Manual,"EMI ₹4,916/m*",₹1.48 lakh
527,Datsun Go,Datsun,2015,"1,49,851 km",Petrol,Manual,"EMI ₹3,818/m*",₹1.45 lakh
528,Maruti Swift,Maruti,2017,"96,277 km",Petrol,Manual,"EMI ₹6,784/m*",₹3.47 lakh
529,Maruti Swift,Maruti,2013,"76,061 km",Petrol,Manual,"EMI ₹13,698/m*",₹2.91 lakh
530,Volkswagen Polo,Volkswagen,2015,"83,146 km",Diesel,Manual,"EMI ₹10,497/m*",₹3.16 lakh
531,Honda Jazz,Honda,2018,"82,275 km",Petrol,Manual,"EMI ₹6,408/m*",₹3.63 lakh
532,Hyundai Creta,Hyundai,2020,"56,083 km",Petrol,Manual,"EMI ₹12,692/m*",₹7.19 lakh
533,Datsun Redi Go,Datsun,2017,"1,03,988 km",Petrol,Manual,"EMI ₹3,555/m*",₹1.60 lakh
534,Toyota URBAN CRUISER,Toyota,2021,"32,578 km",Petrol,Auto,"EMI ₹13,416/m*",₹7.60 lakh
535,Nissan MAGNITE,Nissan,2021,"91,883 km",Petrol,Manual,"EMI ₹7,963/m*",₹4.51 lakh
536,Volkswagen Polo,Volkswagen,2020,"34,663 km",Petrol,Manual,"EMI ₹8,542/m*",₹4.84 lakh
537,Ford Ecosport,Ford,2016,"78,588 km",Petrol,Auto,"EMI ₹8,876/m*",₹3.99 lakh
538,Maruti Wagon R 1.0,Maruti,2017,"36,721 km",Petrol,Manual,"EMI ₹5,979/m*",₹3.06 lakh
539,Maruti S PRESSO,Maruti,2021,"29,655 km",Petrol,Manual,"EMI ₹5,525/m*",₹3.13 lakh
540,Hyundai Elite i20,Hyundai,2019,"51,712 km",Petrol,Manual,"EMI ₹8,241/m*",₹4.67 lakh
541,Tata NEXON,Tata,2019,"88,771 km",Petrol,Manual,"EMI ₹8,120/m*",₹4.60 lakh
542,Hyundai i20 Active,Hyundai,2015,"1,00,190 km",Petrol,Manual,"EMI ₹10,007/m*",₹3.80 lakh
543,Datsun Go,Datsun,2020,"39,219 km",Petrol,Manual,"EMI ₹5,278/m*",₹2.99 lakh
544,Renault TRIBER,Renault,2019,"30,870 km",Petrol,Manual,"EMI ₹8,656/m*",₹4.90 lakh
545,Hyundai VENUE,Hyundai,2021,"56,076 km",Petrol,Manual,"EMI ₹10,998/m*",₹6.23 lakh
546,Renault Kwid,Renault,2020,"44,906 km",Petrol,Auto,"EMI ₹6,199/m*",₹3.51 lakh
547,Honda Amaze,Honda,2023,"35,056 km",Petrol,Auto,"EMI ₹11,704/m*",₹6.63 lakh
548,Honda Amaze,Honda,2021,"40,562 km",Petrol,Manual,"EMI ₹10,428/m*",₹5.91 lakh
549,Honda Jazz,Honda,2017,"39,097 km",Petrol,Manual,"EMI ₹7,722/m*",₹3.95 lakh
550,Maruti Dzire,Maruti,2017,"40,229 km",Petrol,Auto,"EMI ₹9,149/m*",₹4.68 lakh
551,Tata NEXON,Tata,2019,"1,08,618 km",Petrol,Auto,"EMI ₹10,900/m*",₹4.90 lakh
552,Skoda Octavia,Skoda,2015,"71,177 km",Petrol,Auto,"EMI ₹17,143/m*",₹6.51 lakh
553,Honda Jazz,Honda,2018,"39,557 km",Petrol,Manual,"EMI ₹8,032/m*",₹4.55 lakh
554,KIA SELTOS,KIA,2019,"48,560 km",Diesel,Manual,"EMI ₹13,681/m*",₹7.75 lakh
555,Renault Kwid,Renault,2016,"47,298 km",Petrol,Manual,"EMI ₹4,783/m*",₹2.15 lakh
556,Tata ALTROZ,Tata,2022,"37,724 km",Petrol,Manual,"EMI ₹9,886/m*",₹5.60 lakh
557,Maruti Dzire,Maruti,2019,"29,578 km",Petrol,Manual,"EMI ₹9,215/m*",₹5.22 lakh
558,Hyundai VENUE,Hyundai,2021,"25,792 km",Petrol,Manual,"EMI ₹12,127/m*",₹6.87 lakh
559,Maruti Wagon R 1.0,Maruti,2014,"58,412 km",Petrol,Manual,"EMI ₹9,300/m*",₹2.80 lakh
560,Maruti Swift,Maruti,2024,"21,406 km",Petrol,Auto,"EMI ₹12,869/m*",₹7.29 lakh
561,Renault Duster,Renault,2015,"64,687 km",Diesel,Manual,"EMI ₹14,116/m*",₹4.25 lakh
562,Volkswagen Polo,Volkswagen,2014,"55,295 km",Petrol,Manual,"EMI ₹12,621/m*",₹3.80 lakh
563,Hyundai Grand i10,Hyundai,2017,"66,737 km",Petrol,Manual,"EMI ₹6,843/m*",₹3.50 lakh
564,Mahindra TUV300,Mahindra,2016,"89,304 km",Diesel,Manual,"EMI ₹14,058/m*",₹5.34 lakh
565,Honda City,Honda,2016,"74,578 km",Petrol,Manual,"EMI ₹10,744/m*",₹4.83 lakh
566,Honda Brio,Honda,2013,"42,158 km",Petrol,Manual,"EMI ₹10,108/m*",₹2.15 lakh
567,Maruti Alto K10,Maruti,2016,"56,381 km",Petrol,Auto,"EMI ₹5,223/m*",₹2.35 lakh
568,Maruti Baleno,Maruti,2023,"19,466 km",Petrol,Manual,"EMI ₹10,766/m*",₹6.10 lakh
569,KIA SONET,KIA,2021,"56,980 km",Petrol,Manual,"EMI ₹11,439/m*",₹6.48 lakh
570,Maruti Alto,Maruti,2021,"34,320 km",Petrol,Manual,"EMI ₹5,331/m*",₹3.02 lakh
571,Volkswagen Vento,Volkswagen,2016,"57,181 km",Petrol,Manual,"EMI ₹9,343/m*",₹4.20 lakh
572,KIA SELTOS,KIA,2020,"30,375 km",Diesel,Manual,"EMI ₹17,337/m*",₹10.13 lakh
573,Honda WR-V,Honda,2021,"64,384 km",Diesel,Manual,"EMI ₹12,801/m*",₹7.25 lakh
574,Mahindra Thar,Mahindra,2021,"55,472 km",Petrol,Auto,"EMI ₹17,277/m*",₹10.09 lakh
575,Hyundai EXTER,Hyundai,2023,"40,734 km",Petrol,Manual,"EMI ₹11,704/m*",₹6.63 lakh
576,Hyundai GRAND I10 NIOS,Hyundai,2023,"39,373 km",Petrol,Manual,"EMI ₹9,462/m*",₹5.36 lakh
577,Maruti Alto 800,Maruti,2014,"70,398 km",Petrol,Manual,"EMI ₹6,975/m*",₹2.10 lakh
578,Hyundai Elite i20,Hyundai,2019,"13,621 km",Petrol,Manual,"EMI ₹9,144/m*",₹5.18 lakh
579,Renault Kwid,Renault,2018,"76,789 km",Petrol,Manual,"EMI ₹5,208/m*",₹2.95 lakh
580,Honda City,Honda,2018,"62,125 km",Petrol,Manual,"EMI ₹10,812/m*",₹6.13 lakh
581,Tata NEXON,Tata,2022,"36,363 km",Petrol,Manual,"EMI ₹10,864/m*",₹6.15 lakh
582,Hyundai GRAND I10 NIOS,Hyundai,2020,"61,528 km",Petrol,Manual,"EMI ₹8,587/m*",₹4.86 lakh
583,Tata Tiago,Tata,2019,"1,35,459 km",Petrol,Auto,"EMI ₹7,007/m*",₹3.15 lakh
584,KIA SONET,KIA,2022,"10,929 km",Petrol,Manual,"EMI ₹13,524/m*",₹7.66 lakh
585,Maruti New Wagon-R,Maruti,2023,"26,758 km",Petrol,Auto,"EMI ₹9,833/m*",₹5.57 lakh
586,Honda CRV,Honda,2019,"74,341 km",Petrol,Auto,"EMI ₹17,876/m*",₹10.44 lakh
587,Hyundai Elite i20,Hyundai,2015,"36,825 km",Petrol,Manual,"EMI ₹11,587/m*",₹4.40 lakh
588,Maruti BREZZA,Maruti,2022,"77,807 km",Petrol,Manual,"EMI ₹14,016/m*",₹7.94 lakh
589,Maruti Celerio,Maruti,2017,"17,223 km",Petrol,Manual,"EMI ₹7,194/m*",₹3.68 lakh
590,Hyundai i20 Active,Hyundai,2015,"40,482 km",Petrol,Manual,"EMI ₹11,587/m*",₹4.40 lakh
591,Maruti Dzire,Maruti,2018,"77,155 km",Petrol,Manual,"EMI ₹9,268/m*",₹5.25 lakh
592,Maruti Alto K10,Maruti,2017,"52,170 km",Petrol,Auto,"EMI ₹5,044/m*",₹2.58 lakh
593,Hyundai GRAND I10 NIOS,Hyundai,2021,"18,910 km",Petrol,Manual,"EMI ₹9,144/m*",₹5.18 lakh
594,Maruti Alto 800,Maruti,2016,"35,645 km",Petrol,Manual,"EMI ₹4,872/m*",₹2.19 lakh
595,Ford Ecosport,Ford,2018,"74,224 km",Petrol,Manual,"EMI ₹9,264/m*",₹5.25 lakh
596,Hyundai Eon,Hyundai,2018,"39,886 km",Petrol,Manual,"EMI ₹4,466/m*",₹2.53 lakh
597,KIA SELTOS,KIA,2021,"51,547 km",Petrol,Auto,"EMI ₹18,681/m*",₹10.91 lakh
598,KIA SELTOS,KIA,2022,"24,763 km",Petrol,Auto,"EMI ₹21,403/m*",₹12.50 lakh
599,Hyundai NEW I20,Hyundai,2021,"81,780 km",Petrol,Auto,"EMI ₹12,586/m*",₹7.13 lakh
600,Ford Ecosport,Ford,2018,"1,01,670 km",Petrol,Auto,"EMI ₹11,701/m*",₹5.26 lakh
601,Hyundai NEW SANTRO,Hyundai,2020,"39,047 km",Petrol,Manual,"EMI ₹6,267/m*",₹3.55 lakh
602,KIA SONET,KIA,2022,"67,042 km",Diesel,Manual,"EMI ₹12,798/m*",₹7.25 lakh
603,Maruti Alto K10,Maruti,2015,"72,522 km",Petrol,Manual,"EMI ₹6,267/m*",₹2.38 lakh
604,Ford Ecosport,Ford,2016,"81,014 km",Diesel,Manual,"EMI ₹12,008/m*",₹4.56 lakh
605,Hyundai NEW SANTRO,Hyundai,2019,"36,774 km",Petrol,Manual,"EMI ₹6,885/m*",₹3.90 lakh
606,Maruti S PRESSO,Maruti,2021,"39,389 km",Petrol,Auto,"EMI ₹7,013/m*",₹3.97 lakh
607,Hyundai Grand i10,Hyundai,2019,"52,441 km",Petrol,Manual,"EMI ₹6,938/m*",₹3.93 lakh
608,Tata NEXON,Tata,2022,"67,305 km",Petrol,Manual,"EMI ₹11,418/m*",₹6.47 lakh
609,Nissan MAGNITE,Nissan,2021,"25,621 km",Petrol,Auto,"EMI ₹11,327/m*",₹6.42 lakh
610,Maruti S Cross,Maruti,2018,"43,708 km",Diesel,Manual,"EMI ₹12,549/m*",₹6.42 lakh
