,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
229,Hyundai NEW SANTRO,Hyundai,2019,"11,214 km",Petrol,Manual,"EMI ₹6,779/m*",₹3.84 lakh
230,Tata Tiago,Tata,2023,"7,935 km",Petrol,Manual,"EMI ₹8,597/m*",₹4.87 lakh
231,Volkswagen VIRTUS,Volkswagen,2022,"14,011 km",Petrol,Manual,"EMI ₹18,287/m*",₹10.68 lakh
232,MG ASTOR,MG,2022,"24,608 km",Petrol,Auto,"EMI ₹19,092/m*",₹11.15 lakh
233,Maruti Grand Vitara,Maruti,2023,"39,533 km",Petrol,Auto,"EMI ₹19,708/m*",₹11.51 lakh
234,Toyota URBAN CRUISER HYRYDER,Toyota,2025,"11,568 km",Petrol,Manual,"EMI ₹22,841/m*",₹13.34 lakh
235,Maruti Baleno,Maruti,2019,"23,174 km",Petrol,Manual,"EMI ₹8,703/m*",₹4.93 lakh
236,Hyundai NEW SANTRO,Hyundai,2020,"64,981 km",Petrol,Manual,"EMI ₹6,620/m*",₹3.75 lakh
237,Tata NEXON,Tata,2021,"1,42,861 km",Diesel,Manual,"EMI ₹19,438/m*",₹8.94 lakh
238,Tata Tiago,Tata,2021,"22,508 km",Petrol,Auto,"EMI ₹10,062/m*",₹5.70 lakh
239,Maruti Dzire,Maruti,2024,"1,618 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
240,Hyundai Elite i20,Hyundai,2018,"13,313 km",Petrol,Manual,"EMI ₹7,997/m*",₹4.53 lakh
241,Hyundai Creta,Hyundai,2023,"52,351 km",Petrol,Manual,"EMI ₹18,116/m*",₹10.58 lakh
242,Maruti Celerio,Maruti,2024,"10,814 km",Petrol,Manual,"EMI ₹8,950/m*",₹5.07 lakh
243,Renault Kiger,Renault,2021,"27,498 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
244,Mercedes Benz GL Class,Mercedes,2013,"1,13,249 km",Diesel,Auto,"EMI ₹123,027/m*",₹13.92 lakh
245,Mahindra XUV500,Mahindra,2020,"48,349 km",Diesel,Manual,"EMI ₹20,941/m*",₹12.23 lakh
246,KIA SONET,KIA,2021,"36,579 km",Petrol,Manual,"EMI ₹12,992/m*",₹7.36 lakh
247,KIA SELTOS,KIA,2021,"28,894 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
248,Hyundai VENUE,Hyundai,2022,"67,713 km",Petrol,Manual,"EMI ₹11,439/m*",₹6.48 lakh
249,KIA SONET,KIA,2022,"1,35,349 km",Petrol,Manual,"EMI ₹20,590/m*",₹9.47 lakh
250,KIA SONET,KIA,2023,"64,946 km",Petrol,Manual,"EMI ₹12,675/m*",₹7.18 lakh
251,Honda WR-V,Honda,2017,"72,792 km",Diesel,Manual,"EMI ₹10,766/m*",₹4.84 lakh
252,Maruti New Wagon-R,Maruti,2022,"88,242 km",Petrol,Manual,"EMI ₹8,244/m*",₹4.67 lakh
253,KIA SELTOS,KIA,2019,"29,763 km",Diesel,Manual,"EMI ₹17,157/m*",₹10.02 lakh
254,Maruti Grand Vitara,Maruti,2023,"55,907 km",Petrol,Manual,"EMI ₹17,807/m*",₹10.40 lakh
255,Toyota Fortuner,Toyota,2014,"1,30,862 km",Diesel,Manual,"EMI ₹43,205/m*",₹9.27 lakh
256,Honda BR-V,Honda,2018,"1,06,217 km",Petrol,Manual,"EMI ₹9,254/m*",₹4.16 lakh
257,MG HECTOR,MG,2019,"1,23,227 km",Diesel,Manual,"EMI ₹19,655/m*",₹9.04 lakh
258,Hyundai Verna,Hyundai,2023,"5,042 km",Petrol,Auto,"EMI ₹23,098/m*",₹13.49 lakh
259,KIA SONET,KIA,2021,"93,363 km",Diesel,Manual,"EMI ₹14,777/m*",₹8.63 lakh
260,Tata TIAGO EV,Tata,2023,"33,405 km",Electric,Auto,"EMI ₹13,928/m*",₹7.89 lakh
261,Honda Amaze,Honda,2025,"21,851 km",Petrol,Manual,"EMI ₹13,972/m*",₹8.16 lakh
262,Maruti JIMNY,Maruti,2023,"22,631 km",Petrol,Auto,"EMI ₹19,948/m*",₹11.65 lakh
263,Toyota Innova Crysta,Toyota,2018,"1,25,080 km",Diesel,Manual,"EMI ₹26,374/m*",₹12.13 lakh
264,Maruti BREZZA,Maruti,2022,"97,254 km",Petrol,Manual,"EMI ₹15,770/m*",₹9.21 lakh
265,Tata Hexa,Tata,2018,"1,22,315 km",Diesel,Auto,"EMI ₹18,177/m*",₹8.36 lakh
266,MG HECTOR,MG,2019,"96,531 km",Petrol,Auto,"EMI ₹16,266/m*",₹9.50 lakh
267,Maruti JIMNY,Maruti,2024,"16,358 km",Petrol,Manual,"EMI ₹21,831/m*",₹12.75 lakh
268,Mahindra Bolero,Mahindra,2021,"93,625 km",Diesel,Manual,"EMI ₹13,928/m*",₹7.89 lakh
269,Toyota Fortuner,Toyota,2015,"1,19,847 km",Diesel,Manual,"EMI ₹51,825/m*",₹15.83 lakh
270,Toyota HILUX,Toyota,2023,"1,12,330 km",Diesel,Manual,"EMI ₹57,552/m*",₹26.47 lakh
271,Jeep Compass,Jeep,2020,"88,413 km",Diesel,Manual,"EMI ₹21,061/m*",₹12.30 lakh
272,Mahindra XUV500,Mahindra,2012,"1,25,467 km",Diesel,Manual,"EMI ₹21,061/m*",₹3.38 lakh
273,Honda City,Honda,2011,"74,006 km",Petrol,Manual,"EMI ₹21,061/m*",₹2.29 lakh
274,Ford Figo,Ford,2011,"1,47,814 km",Diesel,Manual,"EMI ₹21,061/m*",₹1.26 lakh
275,Maruti Swift,Maruti,2010,"79,600 km",Petrol,Manual,"EMI ₹21,061/m*",₹1.39 lakh
276,Hyundai i20,Hyundai,2013,"70,859 km",Petrol,Manual,"EMI ₹10,452/m*",₹2.22 lakh
277,Maruti Alto 800,Maruti,2014,"37,386 km",Petrol,Manual,"EMI ₹5,414/m*",₹1.63 lakh
278,Hyundai Elite i20,Hyundai,2017,"43,075 km",Petrol,Manual,"EMI ₹6,620/m*",₹3.39 lakh
279,Mahindra XUV500,Mahindra,2018,"78,294 km",Diesel,Manual,"EMI ₹12,062/m*",₹6.17 lakh
280,Maruti Vitara Brezza,Maruti,2021,"33,548 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
281,KIA SELTOS,KIA,2020,"33,034 km",Petrol,Manual,"EMI ₹13,997/m*",₹7.93 lakh
282,Honda Jazz,Honda,2021,"71,826 km",Petrol,Auto,"EMI ₹8,879/m*",₹5.03 lakh
