,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
227,Mercedes Benz GLA Class,Mercedes,2016,"1,29,288 km",Diesel,Auto,"EMI ₹21,710/m*",₹8.40 lakh
228,Honda Amaze,Honda,2020,"79,894 km",Petrol,Manual,"EMI ₹7,379/m*",₹4.18 lakh
229,Ford Ecosport,Ford,2018,"85,092 km",Diesel,Manual,"EMI ₹11,359/m*",₹5.81 lakh
230,Maruti Vitara Brezza,Maruti,2021,"74,428 km",Petrol,Auto,"EMI ₹11,633/m*",₹6.59 lakh
231,Honda City,Honda,2018,"1,03,102 km",Petrol,Auto,"EMI ₹12,724/m*",₹5.72 lakh
232,Maruti Alto,Maruti,2019,"31,102 km",Petrol,Manual,"EMI ₹4,731/m*",₹2.68 lakh
233,Honda Amaze,Honda,2017,"1,85,125 km",Diesel,Manual,"EMI ₹6,451/m*",₹2.90 lakh
234,Maruti Swift,Maruti,2015,"25,044 km",Diesel,Manual,"EMI ₹13,485/m*",₹4.06 lakh
235,Hyundai Elite i20,Hyundai,2018,"1,96,896 km",Diesel,Manual,"EMI ₹9,343/m*",₹4.20 lakh
236,Maruti Swift Dzire,Maruti,2014,"1,31,842 km",Diesel,Manual,"EMI ₹15,252/m*",₹3.24 lakh
237,Honda City,Honda,2015,"1,20,855 km",Petrol,Auto,"EMI ₹9,928/m*",₹3.77 lakh
238,Honda City,Honda,2015,"89,729 km",Petrol,Manual,"EMI ₹9,112/m*",₹3.46 lakh
239,Ford Ecosport,Ford,2016,"1,20,295 km",Diesel,Manual,"EMI ₹9,691/m*",₹3.68 lakh
240,Renault Captur,Renault,2017,"71,374 km",Diesel,Manual,"EMI ₹7,288/m*",₹3.28 lakh
241,Tata TIGOR,Tata,2023,"65,255 km",Petrol,Manual,"EMI ₹11,298/m*",₹6.40 lakh
242,Maruti Baleno,Maruti,2025,"4,935 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
243,Hyundai Grand i10,Hyundai,2016,"95,342 km",Petrol,Auto,"EMI ₹7,163/m*",₹3.22 lakh
244,Honda City,Honda,2011,"1,09,023 km",Petrol,Manual,"EMI ₹7,163/m*",₹1.84 lakh
245,Hyundai Grand i10,Hyundai,2018,"78,178 km",Petrol,Manual,"EMI ₹6,496/m*",₹3.68 lakh
246,Maruti Alto K10,Maruti,2010,"1,06,208 km",Petrol,Manual,"EMI ₹6,496/m*",₹1.09 lakh
247,Jeep Compass,Jeep,2018,"2,00,912 km",Diesel,Manual,"EMI ₹14,948/m*",₹6.72 lakh
248,Hyundai Creta,Hyundai,2016,"1,03,600 km",Diesel,Manual,"EMI ₹15,642/m*",₹5.94 lakh
249,Maruti Ertiga,Maruti,2014,"1,77,214 km",Diesel,Manual,"EMI ₹17,323/m*",₹3.68 lakh
250,Maruti Vitara Brezza,Maruti,2021,"88,154 km",Petrol,Manual,"EMI ₹9,744/m*",₹5.52 lakh
251,Hyundai Creta,Hyundai,2022,"41,633 km",Petrol,Manual,"EMI ₹15,068/m*",₹8.80 lakh
252,Maruti Ertiga,Maruti,2016,"97,639 km",Diesel,Manual,"EMI ₹13,615/m*",₹5.17 lakh
253,Mahindra SCORPIO CLASSIC,Mahindra,2025,"5,622 km",Diesel,Manual,"EMI ₹27,875/m*",₹16.28 lakh
254,BMW X1,BMW,2016,"1,66,343 km",Diesel,Auto,"EMI ₹24,915/m*",₹9.64 lakh
255,Tata NEXON,Tata,2022,"39,058 km",Petrol,Manual,"EMI ₹11,015/m*",₹6.24 lakh
256,Maruti Swift,Maruti,2023,"1,14,830 km",Petrol,Manual,"EMI ₹15,460/m*",₹6.95 lakh
257,Hyundai Grand i10,Hyundai,2015,"65,763 km",Petrol,Manual,"EMI ₹9,085/m*",₹3.45 lakh
258,Maruti Dzire,Maruti,2019,"47,610 km",Petrol,Auto,"EMI ₹8,032/m*",₹4.55 lakh
259,Hyundai Creta,Hyundai,2018,"63,425 km",Petrol,Manual,"EMI ₹11,633/m*",₹6.59 lakh
260,Maruti Eeco,Maruti,2019,"64,402 km",Petrol,Manual,"EMI ₹5,636/m*",₹3.19 lakh
261,Maruti BREZZA,Maruti,2023,"17,133 km",Petrol,Manual,"EMI ₹16,609/m*",₹9.70 lakh
262,Hyundai NEW SANTRO,Hyundai,2019,"54,144 km",Petrol,Manual,"EMI ₹7,238/m*",₹4.10 lakh
263,Jeep Compass,Jeep,2018,"1,36,735 km",Diesel,Manual,"EMI ₹15,660/m*",₹7.04 lakh
264,Tata NEXON,Tata,2024,"13,439 km",Petrol,Manual,"EMI ₹18,287/m*",₹10.68 lakh
265,Mahindra Thar,Mahindra,2025,"4,864 km",Diesel,Manual,"EMI ₹20,598/m*",₹12.03 lakh
266,Honda City,Honda,2021,"75,943 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
267,Hyundai Grand i10,Hyundai,2014,"1,36,747 km",Petrol,Manual,"EMI ₹9,732/m*",₹2.93 lakh
268,Hyundai Creta,Hyundai,2021,"50,591 km",Diesel,Manual,"EMI ₹22,739/m*",₹13.28 lakh
269,Toyota Innova Crysta,Toyota,2017,"1,36,111 km",Diesel,Manual,"EMI ₹26,808/m*",₹12.33 lakh
270,Mahindra Thar,Mahindra,2023,"19,190 km",Diesel,Manual,"EMI ₹23,920/m*",₹13.97 lakh
271,Hyundai NEW SANTRO,Hyundai,2019,"71,842 km",Petrol,Manual,"EMI ₹5,737/m*",₹3.25 lakh
272,Tata NEXON,Tata,2023,"40,143 km",Diesel,Auto,"EMI ₹17,122/m*",₹10.00 lakh
273,Honda Civic,Honda,2012,"68,345 km",Petrol,Auto,"EMI ₹28,698/m*",₹3.23 lakh
274,Maruti Baleno,Maruti,2021,"89,743 km",Petrol,Manual,"EMI ₹9,232/m*",₹5.23 lakh
275,Maruti Swift,Maruti,2012,"1,30,459 km",Diesel,Manual,"EMI ₹9,232/m*",₹2.90 lakh
276,Volkswagen Polo,Volkswagen,2014,"1,67,420 km",Petrol,Manual,"EMI ₹34,965/m*",₹10.68 lakh
277,Hyundai GRAND I10 NIOS,Hyundai,2021,"70,992 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
278,Mahindra BOLERO NEO,Mahindra,2022,"73,242 km",Diesel,Manual,"EMI ₹11,880/m*",₹6.73 lakh
279,Renault Kiger,Renault,2022,"29,175 km",Petrol,Manual,"EMI ₹9,744/m*",₹5.52 lakh
280,Maruti Eeco,Maruti,2024,"32,321 km",Petrol,Manual,"EMI ₹8,831/m*",₹5.00 lakh
281,Maruti S Cross,Maruti,2016,"1,34,855 km",Diesel,Manual,"EMI ₹11,798/m*",₹4.48 lakh
282,Maruti Swift,Maruti,2021,"95,637 km",Petrol,Manual,"EMI ₹8,385/m*",₹4.75 lakh
283,Maruti Eeco,Maruti,2017,"2,64,893 km",Petrol,Manual,"EMI ₹6,696/m*",₹3.01 lakh
284,Hyundai Creta,Hyundai,2015,"1,89,192 km",Diesel,Manual,"EMI ₹20,759/m*",₹6.25 lakh
285,Maruti Vitara Brezza,Maruti,2019,"1,26,536 km",Diesel,Manual,"EMI ₹12,568/m*",₹5.65 lakh
286,Toyota Innova Crysta,Toyota,2016,"3,57,487 km",Diesel,Manual,"EMI ₹19,750/m*",₹7.50 lakh
287,Renault Duster,Renault,2019,"1,21,364 km",Petrol,Manual,"EMI ₹9,370/m*",₹4.21 lakh
288,Maruti Grand Vitara,Maruti,2023,"39,519 km",Petrol,Manual,"EMI ₹17,910/m*",₹10.46 lakh
289,Maruti Baleno,Maruti,2020,"75,485 km",Petrol,Manual,"EMI ₹8,297/m*",₹4.70 lakh
290,Tata NEXON,Tata,2023,"42,187 km",Petrol,Auto,"EMI ₹15,496/m*",₹9.05 lakh
291,Maruti Alto K10,Maruti,2024,"40,993 km",Petrol,Manual,"EMI ₹8,120/m*",₹4.60 lakh
292,Hyundai NEW SANTRO,Hyundai,2020,"90,827 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
293,Audi Q3,Audi,2017,"1,62,022 km",Diesel,Auto,"EMI ₹24,265/m*",₹11.16 lakh
294,Maruti S Cross,Maruti,2021,"72,888 km",Petrol,Auto,"EMI ₹11,916/m*",₹6.75 lakh
295,Volkswagen Ameo,Volkswagen,2018,"86,809 km",Petrol,Manual,"EMI ₹6,549/m*",₹3.71 lakh
296,Ford Ecosport,Ford,2019,"70,530 km",Petrol,Manual,"EMI ₹9,179/m*",₹5.20 lakh
297,Hyundai VENUE,Hyundai,2021,"1,39,850 km",Diesel,Manual,"EMI ₹17,328/m*",₹7.79 lakh
298,Mahindra XUV700,Mahindra,2025,"10,628 km",Diesel,Manual,"EMI ₹36,351/m*",₹21.23 lakh
299,Tata NEXON,Tata,2023,"54,555 km",Diesel,Manual,"EMI ₹18,150/m*",₹10.60 lakh
300,Tata NEXON,Tata,2023,"43,398 km",Diesel,Auto,"EMI ₹20,478/m*",₹11.96 lakh
301,Hyundai Creta,Hyundai,2020,"65,685 km",Diesel,Manual,"EMI ₹16,164/m*",₹9.44 lakh
302,KIA SELTOS,KIA,2021,"18,391 km",Petrol,Manual,"EMI ₹17,414/m*",₹10.17 lakh
303,KIA CARENS,KIA,2022,"1,00,899 km",Petrol,Manual,"EMI ₹17,590/m*",₹8.09 lakh
304,Maruti Vitara Brezza,Maruti,2017,"1,07,752 km",Diesel,Manual,"EMI ₹11,300/m*",₹5.08 lakh
305,Toyota Innova Crysta,Toyota,2022,"81,520 km",Diesel,Auto,"EMI ₹29,536/m*",₹17.25 lakh
306,Maruti New Wagon-R,Maruti,2020,"1,52,416 km",Petrol,Manual,"EMI ₹9,432/m*",₹4.24 lakh
307,Tata Safari,Tata,2021,"1,17,883 km",Diesel,Auto,"EMI ₹34,201/m*",₹15.73 lakh
308,Mercedes Benz C Class,Mercedes,2019,"44,686 km",Diesel,Auto,"EMI ₹43,748/m*",₹25.55 lakh
309,KIA SONET,KIA,2024,"13,200 km",Petrol,Manual,"EMI ₹15,444/m*",₹9.02 lakh
310,Hyundai Creta,Hyundai,2025,"13,000 km",Diesel,Manual,"EMI ₹26,608/m*",₹15.54 lakh
311,Hyundai VENUE,Hyundai,2019,"1,27,840 km",Diesel,Manual,"EMI ₹15,771/m*",₹7.09 lakh
312,Jeep Compass,Jeep,2021,"86,909 km",Diesel,Auto,"EMI ₹34,913/m*",₹20.39 lakh
313,KIA SELTOS,KIA,2020,"63,196 km",Diesel,Manual,"EMI ₹17,379/m*",₹10.15 lakh
314,Volkswagen VIRTUS,Volkswagen,2022,"17,761 km",Petrol,Auto,"EMI ₹19,691/m*",₹11.50 lakh
315,Volvo XC 60,Volvo,2018,"45,695 km",Diesel,Auto,"EMI ₹37,116/m*",₹19.50 lakh
316,Maruti S PRESSO,Maruti,2025,"5,300 km",Petrol,Manual,"EMI ₹8,138/m*",₹4.61 lakh
317,Mahindra SCORPIO-N,Mahindra,2025,"22,142 km",Diesel,Manual,"EMI ₹29,588/m*",₹17.28 lakh
318,KIA SONET,KIA,2022,"1,20,338 km",Petrol,Manual,"EMI ₹16,416/m*",₹7.38 lakh
319,Honda Mobilio,Honda,2015,"1,83,303 km",Diesel,Manual,"EMI ₹10,894/m*",₹3.28 lakh
320,BMW X3,BMW,2011,"1,26,584 km",Diesel,Auto,"EMI ₹10,894/m*",₹12.11 lakh
321,Tata Harrier,Tata,2019,"88,412 km",Diesel,Manual,"EMI ₹18,407/m*",₹10.75 lakh
322,Mercedes Benz GLC CLASS,Mercedes,2020,"99,272 km",Diesel,Auto,"EMI ₹63,490/m*",₹37.08 lakh
323,Volkswagen VIRTUS,Volkswagen,2023,"39,188 km",Petrol,Manual,"EMI ₹17,773/m*",₹10.38 lakh
324,Hyundai Creta,Hyundai,2023,"30,749 km",Petrol,Manual,"EMI ₹21,249/m*",₹12.41 lakh
325,Mercedes Benz GLA Class,Mercedes,2017,"1,25,147 km",Diesel,Auto,"EMI ₹25,460/m*",₹11.71 lakh
326,Toyota Fortuner,Toyota,2019,"1,26,234 km",Diesel,Auto,"EMI ₹48,094/m*",₹22.12 lakh
327,Mahindra MARAZZO,Mahindra,2018,"1,35,461 km",Diesel,Manual,"EMI ₹10,010/m*",₹4.50 lakh
328,Maruti Alto,Maruti,2023,"64,647 km",Petrol,Manual,"EMI ₹7,361/m*",₹4.17 lakh
329,MG HECTOR,MG,2021,"93,065 km",Diesel,Manual,"EMI ₹17,979/m*",₹10.50 lakh
330,BMW X3,BMW,2011,"1,26,432 km",Diesel,Auto,"EMI ₹17,979/m*",₹7.50 lakh
331,Hyundai Santa Fe,Hyundai,2014,"1,21,224 km",Diesel,Auto,"EMI ₹26,220/m*",₹5.57 lakh
332,Tata Safari,Tata,2021,"1,44,512 km",Diesel,Auto,"EMI ₹28,635/m*",₹13.17 lakh
333,Volkswagen TAIGUN,Volkswagen,2022,"1,34,916 km",Petrol,Auto,"EMI ₹22,503/m*",₹10.35 lakh
334,Maruti BREZZA,Maruti,2022,"44,549 km",Petrol,Manual,"EMI ₹17,259/m*",₹10.08 lakh
335,Audi A4,Audi,2017,"49,797 km",Diesel,Auto,"EMI ₹38,941/m*",₹17.91 lakh
336,Mercedes Benz GLA Class,Mercedes,2015,"63,913 km",Diesel,Auto,"EMI ₹41,120/m*",₹12.56 lakh
337,Tata Harrier,Tata,2023,"1,01,535 km",Diesel,Manual,"EMI ₹24,547/m*",₹11.29 lakh
338,Maruti Vitara Brezza,Maruti,2018,"1,76,462 km",Diesel,Manual,"EMI ₹11,856/m*",₹5.33 lakh
339,Volkswagen VIRTUS,Volkswagen,2024,"30,765 km",Petrol,Auto,"EMI ₹23,971/m*",₹14.00 lakh
340,Tata Harrier,Tata,2024,"53,565 km",Diesel,Auto,"EMI ₹31,694/m*",₹18.51 lakh
341,Tata Harrier,Tata,2021,"81,474 km",Diesel,Manual,"EMI ₹19,263/m*",₹11.25 lakh
342,MG HECTOR,MG,2020,"97,494 km",Diesel,Manual,"EMI ₹16,609/m*",₹9.70 lakh
343,Maruti Eeco,Maruti,2021,"83,980 km",Petrol,Manual,"EMI ₹6,832/m*",₹3.87 lakh
344,MG HECTOR,MG,2020,"84,591 km",Diesel,Manual,"EMI ₹20,598/m*",₹12.03 lakh
345,Maruti S PRESSO,Maruti,2023,"30,263 km",Petrol,Manual,"EMI ₹7,697/m*",₹4.36 lakh
346,Hyundai ALCAZAR,Hyundai,2021,"1,23,304 km",Diesel,Auto,"EMI ₹27,308/m*",₹12.56 lakh
347,Mahindra Thar Roxx,Mahindra,2024,"42,510 km",Diesel,Auto,"EMI ₹33,337/m*",₹19.47 lakh
348,Tata Harrier,Tata,2023,"1,50,324 km",Diesel,Auto,"EMI ₹27,178/m*",₹12.50 lakh
349,Volkswagen TIGUAN,Volkswagen,2022,"36,763 km",Petrol,Auto,"EMI ₹39,947/m*",₹23.33 lakh
350,MG GLOSTER,MG,2023,"1,51,259 km",Diesel,Auto,"EMI ₹66,249/m*",₹30.47 lakh
351,Hyundai Tucson,Hyundai,2020,"1,24,990 km",Diesel,Auto,"EMI ₹32,070/m*",₹14.75 lakh
352,Tata Harrier,Tata,2023,"96,633 km",Diesel,Manual,"EMI ₹16,266/m*",₹9.50 lakh
353,Toyota Fortuner,Toyota,2014,"2,21,629 km",Diesel,Manual,"EMI ₹45,210/m*",₹9.70 lakh
354,Mercedes Benz GLA Class,Mercedes,2018,"1,25,316 km",Diesel,Auto,"EMI ₹31,157/m*",₹14.33 lakh
355,Mercedes Benz GLA Class,Mercedes,2017,"72,001 km",Diesel,Auto,"EMI ₹27,982/m*",₹12.87 lakh
356,Tata TIAGO EV,Tata,2023,"25,977 km",Electric,Auto,"EMI ₹14,105/m*",₹7.99 lakh
357,Landrover DISCOVERY SPORT,Landrover,2017,"1,78,930 km",Diesel,Auto,"EMI ₹32,614/m*",₹15.00 lakh
358,Volvo XC 90,Volvo,2024,"14,374 km",Petrol,Auto,"EMI ₹128,418/m*",₹75.00 lakh
359,Tata NEXON EV,Tata,2023,"1,02,000 km",Electric,Auto,"EMI ₹28,896/m*",₹13.29 lakh
360,Mercedes Benz GLC CLASS,Mercedes,2020,"51,026 km",Petrol,Auto,"EMI ₹43,063/m*",₹25.15 lakh
361,Landrover DISCOVERY SPORT,Landrover,2016,"1,35,229 km",Diesel,Auto,"EMI ₹40,681/m*",₹15.74 lakh
362,Mahindra SCORPIO-N,Mahindra,2025,"14,316 km",Diesel,Auto,"EMI ₹37,550/m*",₹21.93 lakh
363,Volkswagen Ameo,Volkswagen,2016,"2,05,971 km",Petrol,Manual,"EMI ₹5,161/m*",₹2.32 lakh
364,Jeep Compass,Jeep,2019,"77,622 km",Diesel,Manual,"EMI ₹13,204/m*",₹7.48 lakh
365,Maruti Alto 800,Maruti,2018,"92,636 km",Petrol,Manual,"EMI ₹3,742/m*",₹2.12 lakh
366,Maruti Wagon R 1.0,Maruti,2015,"2,08,470 km",Petrol,Manual,"EMI ₹6,267/m*",₹2.38 lakh
367,Maruti Ertiga,Maruti,2025,"20,103 km",Petrol,Manual,"EMI ₹16,831/m*",₹9.83 lakh
368,Hyundai Grand i10,Hyundai,2017,"73,046 km",Diesel,Manual,"EMI ₹5,583/m*",₹2.51 lakh
369,Hyundai NEW SANTRO,Hyundai,2019,"13,978 km",Petrol,Manual,"EMI ₹6,496/m*",₹3.68 lakh
370,Honda Amaze,Honda,2014,"1,37,602 km",Diesel,Manual,"EMI ₹9,462/m*",₹2.01 lakh
371,Maruti Wagon R 1.0,Maruti,2011,"1,19,083 km",Petrol,Manual,"EMI ₹9,462/m*",₹1.14 lakh
