,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
457,Volkswagen VIRTUS,Volkswagen,2023,"40,906 km",Petrol,Manual,"EMI ₹16,780/m*",₹9.80 lakh
458,Hyundai i10,Hyundai,2013,"84,101 km",Petrol,Manual,"EMI ₹12,192/m*",₹2.59 lakh
459,Tata NEXON,Tata,2025,"11,125 km",Petrol,Auto,"EMI ₹19,451/m*",₹11.36 lakh
460,Volkswagen Polo,Volkswagen,2011,"1,25,629 km",Diesel,Manual,"EMI ₹19,451/m*",₹1.00 lakh
461,Maruti Alto 800,Maruti,2015,"39,679 km",Petrol,Manual,"EMI ₹5,820/m*",₹2.21 lakh
462,Hyundai Eon,Hyundai,2013,"1,27,189 km",Petrol,Manual,"EMI ₹8,850/m*",₹1.88 lakh
463,Hyundai i10,Hyundai,2012,"60,685 km",Petrol,Manual,"EMI ₹19,902/m*",₹2.24 lakh
464,Maruti Swift Dzire,Maruti,2014,"95,278 km",Petrol,Manual,"EMI ₹12,223/m*",₹3.68 lakh
465,Maruti Alto K10,Maruti,2012,"66,364 km",Petrol,Manual,"EMI ₹10,218/m*",₹1.15 lakh
466,Maruti Ciaz,Maruti,2017,"77,438 km",Petrol,Manual,"EMI ₹7,527/m*",₹3.85 lakh
467,Maruti Baleno,Maruti,2023,"14,298 km",Petrol,Auto,"EMI ₹13,028/m*",₹7.38 lakh
468,Maruti Vitara Brezza,Maruti,2016,"1,36,845 km",Diesel,Manual,"EMI ₹12,930/m*",₹4.91 lakh
469,Maruti Wagon R 1.0,Maruti,2013,"55,866 km",Petrol,Manual,"EMI ₹6,120/m*",₹1.30 lakh
470,Skoda Rapid,Skoda,2012,"34,673 km",Petrol,Manual,"EMI ₹20,080/m*",₹2.26 lakh
471,Hyundai Elite i20,Hyundai,2018,"46,965 km",Petrol,Auto,"EMI ₹7,592/m*",₹4.30 lakh
472,Maruti IGNIS,Maruti,2017,"44,935 km",Petrol,Manual,"EMI ₹5,865/m*",₹3.00 lakh
473,Toyota Etios,Toyota,2013,"24,371 km",Petrol,Manual,"EMI ₹14,122/m*",₹3.00 lakh
474,Hyundai Verna,Hyundai,2023,"61,600 km",Petrol,Manual,"EMI ₹17,687/m*",₹10.33 lakh
475,Maruti Wagon R 1.0,Maruti,2013,"1,27,427 km",Petrol,Manual,"EMI ₹10,450/m*",₹2.22 lakh
476,Skoda Rapid,Skoda,2015,"93,087 km",Diesel,Auto,"EMI ₹7,307/m*",₹2.20 lakh
477,Maruti Alto K10,Maruti,2016,"83,404 km",Petrol,Manual,"EMI ₹3,982/m*",₹1.79 lakh
478,Maruti Swift,Maruti,2012,"57,986 km",Diesel,Manual,"EMI ₹3,982/m*",₹3.37 lakh
479,Tata PUNCH,Tata,2023,"16,583 km",Petrol,Manual,"EMI ₹10,062/m*",₹5.70 lakh
480,Hyundai Eon,Hyundai,2013,"37,392 km",Petrol,Manual,"EMI ₹8,050/m*",₹1.71 lakh
481,Maruti Alto 800,Maruti,2014,"19,617 km",Petrol,Manual,"EMI ₹7,141/m*",₹2.15 lakh
482,Hyundai NEW I20,Hyundai,2021,"43,998 km",Petrol,Auto,"EMI ₹10,821/m*",₹6.13 lakh
483,Maruti Swift,Maruti,2022,"41,367 km",Petrol,Auto,"EMI ₹9,921/m*",₹5.62 lakh
484,Honda Amaze,Honda,2015,"50,886 km",Diesel,Manual,"EMI ₹6,145/m*",₹1.85 lakh
485,Maruti Swift,Maruti,2018,"49,390 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
486,Renault Kwid,Renault,2016,"55,823 km",Petrol,Manual,"EMI ₹4,093/m*",₹1.84 lakh
487,Hyundai i10,Hyundai,2013,"75,594 km",Petrol,Manual,"EMI ₹9,650/m*",₹2.05 lakh
488,Maruti Swift,Maruti,2019,"63,503 km",Petrol,Manual,"EMI ₹9,285/m*",₹5.26 lakh
489,Hyundai Eon,Hyundai,2013,"1,20,041 km",Petrol,Manual,"EMI ₹7,438/m*",₹1.58 lakh
490,Maruti Zen Estilo,Maruti,2012,"91,891 km",Petrol,Manual,"EMI ₹13,949/m*",₹1.57 lakh
491,Honda City,Honda,2011,"1,25,521 km",Petrol,Manual,"EMI ₹13,949/m*",₹2.05 lakh
492,Hyundai Eon,Hyundai,2015,"29,589 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
493,Honda Brio,Honda,2013,"42,596 km",Petrol,Manual,"EMI ₹8,944/m*",₹1.90 lakh
494,Hyundai i10,Hyundai,2015,"40,770 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
495,Tata ALTROZ,Tata,2021,"13,851 km",Petrol,Manual,"EMI ₹8,456/m*",₹4.79 lakh
496,Hyundai i10,Hyundai,2013,"45,223 km",Petrol,Manual,"EMI ₹6,355/m*",₹1.35 lakh
497,Maruti Wagon R 1.0,Maruti,2013,"1,14,519 km",Petrol,Manual,"EMI ₹8,002/m*",₹1.70 lakh
498,Hyundai Elite i20,Hyundai,2018,"90,145 km",Diesel,Manual,"EMI ₹10,929/m*",₹5.59 lakh
499,Tata PUNCH,Tata,2024,"13,059 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
500,Maruti Swift,Maruti,2013,"74,482 km",Petrol,Manual,"EMI ₹16,664/m*",₹3.54 lakh
501,Maruti Wagon R 1.0,Maruti,2017,"1,71,777 km",Petrol,Manual,"EMI ₹7,519/m*",₹3.38 lakh
502,Tata TIGOR,Tata,2021,"34,661 km",Petrol,Manual,"EMI ₹10,486/m*",₹5.94 lakh
503,Maruti Swift Dzire,Maruti,2013,"1,29,954 km",Petrol,Manual,"EMI ₹14,969/m*",₹3.18 lakh
504,Maruti S Cross,Maruti,2017,"1,40,590 km",Diesel,Manual,"EMI ₹12,768/m*",₹5.74 lakh
505,Maruti Wagon R 1.0,Maruti,2013,"95,638 km",Petrol,Manual,"EMI ₹11,768/m*",₹2.50 lakh
506,Volkswagen Vento,Volkswagen,2011,"1,31,041 km",Diesel,Manual,"EMI ₹11,768/m*",₹1.61 lakh
507,Hyundai i10,Hyundai,2012,"33,341 km",Petrol,Auto,"EMI ₹23,634/m*",₹2.66 lakh
508,Ford FREESTYLE,Ford,2018,"84,720 km",Diesel,Manual,"EMI ₹7,820/m*",₹4.00 lakh
509,Renault Kwid,Renault,2016,"1,69,233 km",Petrol,Manual,"EMI ₹4,026/m*",₹1.81 lakh
510,Maruti Wagon R 1.0,Maruti,2013,"29,673 km",Petrol,Manual,"EMI ₹10,403/m*",₹2.21 lakh
511,Toyota Etios Liva,Toyota,2011,"51,423 km",Petrol,Manual,"EMI ₹10,403/m*",₹1.40 lakh
512,Hyundai i10,Hyundai,2011,"73,248 km",Petrol,Manual,"EMI ₹10,403/m*",₹1.40 lakh
513,Maruti Ertiga,Maruti,2012,"46,542 km",Diesel,Manual,"EMI ₹10,403/m*",₹2.83 lakh
514,Maruti Wagon R 1.0,Maruti,2013,"1,34,385 km",Petrol,Manual,"EMI ₹9,603/m*",₹2.04 lakh
515,Maruti Swift,Maruti,2014,"1,33,453 km",Petrol,Manual,"EMI ₹7,440/m*",₹2.24 lakh
516,Tata Nano,Tata,2017,"21,170 km",Petrol,Auto,"EMI ₹2,933/m*",₹1.50 lakh
517,Maruti Swift,Maruti,2015,"1,31,952 km",Petrol,Manual,"EMI ₹8,374/m*",₹3.18 lakh
518,Honda Amaze,Honda,2013,"1,53,279 km",Diesel,Manual,"EMI ₹20,791/m*",₹2.34 lakh
519,Hyundai i10,Hyundai,2012,"39,705 km",Petrol,Manual,"EMI ₹18,303/m*",₹2.06 lakh
520,Audi A6,Audi,2013,"1,60,327 km",Diesel,Auto,"EMI ₹43,269/m*",₹4.87 lakh
521,Hyundai Eon,Hyundai,2012,"70,905 km",Petrol,Manual,"EMI ₹10,395/m*",₹1.17 lakh
522,Maruti Wagon R 1.0,Maruti,2017,"1,01,695 km",Petrol,Manual,"EMI ₹7,808/m*",₹3.51 lakh
523,Maruti Celerio,Maruti,2021,"1,42,029 km",Petrol,Manual,"EMI ₹10,989/m*",₹4.94 lakh
524,Toyota Etios,Toyota,2013,"94,575 km",Petrol,Manual,"EMI ₹11,815/m*",₹2.51 lakh
525,Hyundai NEW I20,Hyundai,2021,"17,812 km",Petrol,Manual,"EMI ₹9,215/m*",₹5.22 lakh
526,Toyota Innova Crysta,Toyota,2021,"99,559 km",Diesel,Manual,"EMI ₹25,735/m*",₹15.03 lakh
527,Hyundai Eon,Hyundai,2015,"61,135 km",Petrol,Manual,"EMI ₹4,766/m*",₹1.81 lakh
528,Maruti Wagon R 1.0,Maruti,2015,"89,076 km",Petrol,Manual,"EMI ₹8,796/m*",₹3.34 lakh
529,Maruti Swift Dzire,Maruti,2013,"62,613 km",Petrol,Manual,"EMI ₹13,793/m*",₹2.93 lakh
530,Nissan MAGNITE,Nissan,2021,"48,852 km",Petrol,Manual,"EMI ₹7,467/m*",₹4.23 lakh
531,Ford Figo,Ford,2012,"66,083 km",Petrol,Manual,"EMI ₹10,662/m*",₹1.20 lakh
532,Hyundai Eon,Hyundai,2014,"42,940 km",Petrol,Manual,"EMI ₹8,038/m*",₹2.42 lakh
533,Maruti Zen Estilo,Maruti,2013,"1,06,843 km",Petrol,Manual,"EMI ₹9,415/m*",₹2.00 lakh
534,Maruti Wagon R 1.0,Maruti,2015,"1,26,421 km",Petrol,Manual,"EMI ₹4,740/m*",₹1.80 lakh
535,Maruti Swift,Maruti,2018,"71,098 km",Petrol,Manual,"EMI ₹8,297/m*",₹4.70 lakh
536,Tata Bolt,Tata,2015,"66,481 km",Petrol,Manual,"EMI ₹5,346/m*",₹2.03 lakh
537,Maruti Swift Dzire,Maruti,2011,"80,386 km",Petrol,Manual,"EMI ₹5,346/m*",₹2.17 lakh
538,Tata Zest,Tata,2015,"1,11,931 km",Petrol,Manual,"EMI ₹6,109/m*",₹2.32 lakh
539,Hyundai Grand i10,Hyundai,2014,"97,024 km",Petrol,Manual,"EMI ₹8,835/m*",₹2.66 lakh
540,Hyundai Grand i10,Hyundai,2016,"56,798 km",Petrol,Manual,"EMI ₹6,495/m*",₹2.92 lakh
541,Ford Ecosport,Ford,2018,"69,788 km",Petrol,Manual,"EMI ₹9,956/m*",₹5.64 lakh
542,Hyundai Grand i10,Hyundai,2015,"62,535 km",Petrol,Manual,"EMI ₹7,373/m*",₹2.80 lakh
543,Tata Tiago,Tata,2017,"1,29,244 km",Petrol,Manual,"EMI ₹7,118/m*",₹3.20 lakh
544,Hyundai VENUE,Hyundai,2022,"40,755 km",Diesel,Manual,"EMI ₹12,428/m*",₹7.04 lakh
545,Volkswagen Polo,Volkswagen,2011,"79,551 km",Petrol,Manual,"EMI ₹12,428/m*",₹1.50 lakh
546,Maruti Swift,Maruti,2012,"67,300 km",Petrol,Manual,"EMI ₹23,101/m*",₹2.60 lakh
547,Maruti Alto K10,Maruti,2016,"18,204 km",Petrol,Auto,"EMI ₹5,917/m*",₹2.66 lakh
548,Hyundai Elite i20,Hyundai,2019,"34,634 km",Petrol,Manual,"EMI ₹11,968/m*",₹5.38 lakh
549,Honda Amaze,Honda,2013,"95,046 km",Diesel,Manual,"EMI ₹22,834/m*",₹2.57 lakh
550,Maruti Alto 800,Maruti,2012,"75,707 km",Petrol,Manual,"EMI ₹14,127/m*",₹1.59 lakh
551,Hyundai Xcent,Hyundai,2017,"55,063 km",Petrol,Manual,"EMI ₹6,843/m*",₹3.50 lakh
552,Tata Tiago,Tata,2016,"54,457 km",Petrol,Manual,"EMI ₹6,473/m*",₹2.91 lakh
553,Nissan Terrano,Nissan,2014,"2,85,847 km",Diesel,Manual,"EMI ₹11,768/m*",₹2.50 lakh
554,Tata Tigor Buzz,Tata,2018,"1,69,376 km",Diesel,Manual,"EMI ₹6,851/m*",₹3.08 lakh
555,Hyundai i20,Hyundai,2012,"1,19,861 km",Petrol,Manual,"EMI ₹17,326/m*",₹1.95 lakh
556,Renault TRIBER,Renault,2020,"45,818 km",Petrol,Manual,"EMI ₹8,498/m*",₹4.81 lakh
557,Maruti Ciaz,Maruti,2017,"37,729 km",Petrol,Manual,"EMI ₹8,504/m*",₹4.35 lakh
558,Volkswagen Polo,Volkswagen,2014,"1,25,102 km",Diesel,Manual,"EMI ₹12,474/m*",₹2.65 lakh
559,Maruti Dzire,Maruti,2018,"75,160 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
560,Nissan Micra,Nissan,2012,"1,25,162 km",Petrol,Manual,"EMI ₹11,906/m*",₹1.34 lakh
561,Hyundai Eon,Hyundai,2014,"94,377 km",Petrol,Manual,"EMI ₹4,816/m*",₹1.45 lakh
562,Ford Figo,Ford,2012,"63,398 km",Diesel,Manual,"EMI ₹4,816/m*",₹1.81 lakh
563,Maruti Alto 800,Maruti,2015,"42,372 km",Petrol,Manual,"EMI ₹4,608/m*",₹1.75 lakh
564,Hyundai i20,Hyundai,2013,"77,684 km",Petrol,Manual,"EMI ₹13,840/m*",₹2.94 lakh
565,Maruti Swift Dzire,Maruti,2015,"93,889 km",Petrol,Auto,"EMI ₹8,901/m*",₹3.38 lakh
566,Honda City,Honda,2018,"64,204 km",Diesel,Manual,"EMI ₹12,512/m*",₹6.40 lakh
567,Maruti Wagon R 1.0,Maruti,2011,"72,254 km",Petrol,Manual,"EMI ₹12,512/m*",₹2.00 lakh
568,Hyundai i20,Hyundai,2010,"77,535 km",Petrol,Manual,"EMI ₹12,512/m*",₹1.85 lakh
569,Toyota Etios,Toyota,2011,"94,066 km",Petrol,Manual,"EMI ₹12,512/m*",₹2.03 lakh
570,Maruti XL6,Maruti,2019,"97,326 km",Petrol,Manual,"EMI ₹12,692/m*",₹7.19 lakh
571,Skoda Fabia,Skoda,2011,"1,10,293 km",Petrol,Manual,"EMI ₹12,692/m*",₹1.51 lakh
572,Renault Duster,Renault,2013,"1,37,744 km",Petrol,Manual,"EMI ₹9,603/m*",₹2.04 lakh
573,Honda City,Honda,2011,"1,10,542 km",Petrol,Auto,"EMI ₹9,603/m*",₹2.20 lakh
574,Honda Amaze,Honda,2021,"77,346 km",Petrol,Manual,"EMI ₹7,785/m*",₹4.41 lakh
575,Ford Fiesta Classic,Ford,2011,"89,862 km",Petrol,Manual,"EMI ₹7,785/m*",₹2.08 lakh
576,Volkswagen Polo,Volkswagen,2014,"55,056 km",Petrol,Manual,"EMI ₹10,031/m*",₹3.02 lakh
577,Maruti Wagon R 1.0,Maruti,2011,"44,037 km",Petrol,Manual,"EMI ₹10,031/m*",₹1.32 lakh
578,Maruti Wagon R 1.0,Maruti,2014,"85,318 km",Petrol,Manual,"EMI ₹8,503/m*",₹2.56 lakh
579,Ford Figo Aspire,Ford,2015,"59,582 km",Petrol,Auto,"EMI ₹6,741/m*",₹2.56 lakh
580,Hyundai i10,Hyundai,2011,"23,162 km",Petrol,Manual,"EMI ₹6,741/m*",₹1.71 lakh
581,Nissan Micra,Nissan,2011,"1,97,411 km",Diesel,Manual,"EMI ₹6,741/m*",₹1.24 lakh
582,Hyundai Verna,Hyundai,2011,"91,249 km",Petrol,Manual,"EMI ₹6,741/m*",₹1.94 lakh
583,Maruti Swift,Maruti,2018,"73,397 km",Petrol,Manual,"EMI ₹8,014/m*",₹4.54 lakh
584,Tata TIGOR,Tata,2018,"51,422 km",Petrol,Manual,"EMI ₹8,773/m*",₹4.97 lakh
585,Hyundai AURA,Hyundai,2022,"22,331 km",Petrol,Manual,"EMI ₹10,044/m*",₹5.69 lakh
586,Volkswagen Polo,Volkswagen,2013,"82,204 km",Petrol,Manual,"EMI ₹10,592/m*",₹2.25 lakh
587,Mahindra Scorpio,Mahindra,2010,"27,632 km",Diesel,Manual,"EMI ₹10,592/m*",₹3.03 lakh
588,Volkswagen Polo,Volkswagen,2011,"1,33,798 km",Diesel,Manual,"EMI ₹10,592/m*",₹1.55 lakh
589,Tata Nano,Tata,2010,"21,974 km",Petrol,Manual,"EMI ₹10,592/m*",₹0.39 lakh
590,Hyundai Grand i10,Hyundai,2015,"90,171 km",Petrol,Manual,"EMI ₹9,375/m*",₹3.56 lakh
591,Hyundai i10,Hyundai,2011,"90,135 km",Petrol,Manual,"EMI ₹9,375/m*",₹1.07 lakh
592,Ford Figo Aspire,Ford,2018,"87,187 km",Diesel,Manual,"EMI ₹7,390/m*",₹3.78 lakh
593,Hyundai Xcent,Hyundai,2014,"1,13,329 km",Petrol,Manual,"EMI ₹8,968/m*",₹2.70 lakh
594,Volkswagen Jetta,Volkswagen,2011,"1,69,600 km",Diesel,Auto,"EMI ₹8,968/m*",₹2.35 lakh
595,Maruti Swift,Maruti,2023,"27,388 km",Petrol,Manual,"EMI ₹9,974/m*",₹5.65 lakh
596,Maruti Zen Estilo,Maruti,2011,"18,290 km",Petrol,Manual,"EMI ₹9,974/m*",₹1.52 lakh
597,Volkswagen Vento,Volkswagen,2011,"64,630 km",Petrol,Manual,"EMI ₹9,974/m*",₹2.11 lakh
598,Hyundai Verna,Hyundai,2013,"1,01,874 km",Petrol,Manual,"EMI ₹15,911/m*",₹3.38 lakh
599,Hyundai i10,Hyundai,2015,"64,796 km",Petrol,Manual,"EMI ₹7,584/m*",₹2.88 lakh
600,Chevrolet Spark,Chevrolet,2011,123 km,Petrol,Manual,"EMI ₹7,584/m*",₹0.38 lakh
601,Skoda Rapid,Skoda,2012,"69,893 km",Petrol,Auto,"EMI ₹18,392/m*",₹2.07 lakh
602,Maruti Wagon R 1.0,Maruti,2015,"59,181 km",Petrol,Manual,"EMI ₹9,164/m*",₹3.48 lakh
603,Maruti Wagon R 1.0,Maruti,2014,"49,729 km",Petrol,Manual,"EMI ₹9,333/m*",₹2.81 lakh
604,Maruti Vitara Brezza,Maruti,2021,"40,089 km",Petrol,Manual,"EMI ₹10,680/m*",₹6.05 lakh
605,Renault Duster,Renault,2012,"1,02,756 km",Diesel,Manual,"EMI ₹10,680/m*",₹2.13 lakh
606,Honda Amaze,Honda,2016,"1,30,649 km",Diesel,Manual,"EMI ₹7,900/m*",₹3.00 lakh
607,Honda Amaze,Honda,2019,"15,513 km",Petrol,Manual,"EMI ₹9,021/m*",₹5.11 lakh
608,Honda Civic,Honda,2012,"67,501 km",Petrol,Auto,"EMI ₹24,433/m*",₹2.75 lakh
609,Volkswagen Polo,Volkswagen,2011,"62,254 km",Petrol,Manual,"EMI ₹24,433/m*",₹1.05 lakh
610,Chevrolet Beat,Chevrolet,2010,"84,965 km",Petrol,Manual,"EMI ₹24,433/m*",₹0.83 lakh
611,Renault Duster,Renault,2017,"69,134 km",Diesel,Manual,"EMI ₹9,988/m*",₹4.49 lakh
612,Hyundai Eon,Hyundai,2018,"65,531 km",Petrol,Manual,"EMI ₹4,607/m*",₹2.61 lakh
613,Maruti Alto 800,Maruti,2015,"73,171 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
614,Renault Kwid,Renault,2017,"71,989 km",Petrol,Manual,"EMI ₹4,790/m*",₹2.45 lakh
615,Mahindra SCORPIO-N,Mahindra,2024,"5,169 km",Petrol,Manual,"EMI ₹27,053/m*",₹15.80 lakh
616,Chevrolet Spark,Chevrolet,2014,"32,196 km",Petrol,Manual,"EMI ₹3,321/m*",₹1.00 lakh
617,Tata Tiago,Tata,2019,"1,99,345 km",Diesel,Manual,"EMI ₹6,829/m*",₹3.07 lakh
618,Maruti Swift,Maruti,2018,"35,479 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
619,Mahindra TUV300,Mahindra,2016,"57,840 km",Diesel,Auto,"EMI ₹12,956/m*",₹4.92 lakh
620,Ford Figo,Ford,2011,"72,176 km",Petrol,Manual,"EMI ₹12,956/m*",₹1.28 lakh
621,Maruti Wagon R 1.0,Maruti,2014,"1,43,760 km",Petrol,Manual,"EMI ₹8,935/m*",₹2.69 lakh
622,Maruti Celerio,Maruti,2017,"94,790 km",Petrol,Manual,"EMI ₹5,826/m*",₹2.98 lakh
623,Maruti Dzire,Maruti,2018,"75,674 km",Petrol,Manual,"EMI ₹7,414/m*",₹4.20 lakh
624,Renault Kwid,Renault,2020,"53,806 km",Petrol,Manual,"EMI ₹4,766/m*",₹2.70 lakh
625,Maruti Wagon R 1.0,Maruti,2011,"1,41,070 km",Petrol,Manual,"EMI ₹4,766/m*",₹1.87 lakh
626,Maruti Alto 800,Maruti,2016,"15,358 km",Petrol,Manual,"EMI ₹5,005/m*",₹2.25 lakh
627,Nissan MAGNITE,Nissan,2022,"44,468 km",Petrol,Manual,"EMI ₹8,297/m*",₹4.70 lakh
628,Tata Tiago,Tata,2018,"26,879 km",Petrol,Manual,"EMI ₹6,302/m*",₹3.57 lakh
629,Nissan Micra,Nissan,2013,"1,39,465 km",Diesel,Manual,"EMI ₹16,792/m*",₹1.89 lakh
630,Maruti Eeco,Maruti,2023,"48,445 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
631,Maruti Swift,Maruti,2017,"84,181 km",Petrol,Manual,"EMI ₹8,895/m*",₹4.55 lakh
632,Maruti BREZZA,Maruti,2023,"24,017 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
633,Maruti Wagon R 1.0,Maruti,2012,"1,09,605 km",Petrol,Manual,"EMI ₹15,015/m*",₹1.69 lakh
634,Hyundai Grand i10,Hyundai,2014,"27,554 km",Petrol,Manual,"EMI ₹10,695/m*",₹3.22 lakh
635,Ford Figo Aspire,Ford,2017,"49,705 km",Petrol,Manual,"EMI ₹6,569/m*",₹3.36 lakh
636,Ford FREESTYLE,Ford,2021,"42,052 km",Diesel,Manual,"EMI ₹9,709/m*",₹5.50 lakh
637,Tata PUNCH,Tata,2023,"46,808 km",Petrol,Manual,"EMI ₹11,157/m*",₹6.32 lakh
638,Hyundai Xcent,Hyundai,2015,"1,08,769 km",Petrol,Manual,"EMI ₹6,847/m*",₹2.60 lakh
639,Maruti Baleno,Maruti,2016,"96,644 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
640,Hyundai Eon,Hyundai,2016,"86,102 km",Petrol,Manual,"EMI ₹5,761/m*",₹2.59 lakh
641,Honda City,Honda,2010,"1,18,903 km",Petrol,Auto,"EMI ₹5,761/m*",₹2.13 lakh
642,Tata Manza,Tata,2011,"43,068 km",Petrol,Manual,"EMI ₹5,761/m*",₹1.80 lakh
643,Hyundai i20,Hyundai,2012,"1,02,524 km",Diesel,Manual,"EMI ₹5,761/m*",₹2.17 lakh
644,Hyundai i10,Hyundai,2013,"56,798 km",Petrol,Manual,"EMI ₹9,132/m*",₹1.94 lakh
645,Hyundai i20,Hyundai,2010,"37,328 km",Petrol,Manual,"EMI ₹9,132/m*",₹2.23 lakh
646,Maruti Celerio X,Maruti,2018,"54,824 km",Petrol,Auto,"EMI ₹5,755/m*",₹3.26 lakh
647,Tata NEXON,Tata,2023,"47,435 km",Petrol,Auto,"EMI ₹14,554/m*",₹8.50 lakh
648,Honda City,Honda,2011,"70,005 km",Petrol,Auto,"EMI ₹14,554/m*",₹2.19 lakh
649,Tata ALTROZ,Tata,2020,"66,646 km",Petrol,Manual,"EMI ₹8,720/m*",₹4.94 lakh
650,Chevrolet Spark,Chevrolet,2011,"1,23,316 km",Petrol,Manual,"EMI ₹8,720/m*",₹0.60 lakh
651,Hyundai Xcent,Hyundai,2014,"1,30,338 km",Petrol,Manual,"EMI ₹10,064/m*",₹3.03 lakh
652,Hyundai i20,Hyundai,2012,"1,28,919 km",Diesel,Manual,"EMI ₹10,064/m*",₹2.05 lakh
653,Maruti Zen Estilo,Maruti,2011,"1,03,374 km",Petrol,Manual,"EMI ₹10,064/m*",₹1.47 lakh
654,Volkswagen Vento,Volkswagen,2015,"1,28,760 km",Diesel,Auto,"EMI ₹11,393/m*",₹3.43 lakh
655,Hyundai i20,Hyundai,2012,"1,72,654 km",Diesel,Manual,"EMI ₹11,393/m*",₹2.05 lakh
656,Tata Tiago,Tata,2016,"1,26,605 km",Petrol,Manual,"EMI ₹6,807/m*",₹3.06 lakh
657,Hyundai i20,Hyundai,2011,"1,49,078 km",Diesel,Manual,"EMI ₹6,807/m*",₹1.70 lakh
658,Maruti Ritz,Maruti,2015,"1,27,310 km",Diesel,Manual,"EMI ₹9,433/m*",₹2.84 lakh
659,Maruti New Wagon-R,Maruti,2019,"1,46,954 km",Petrol,Manual,"EMI ₹8,586/m*",₹3.86 lakh
660,Tata NEXON,Tata,2021,"34,680 km",Diesel,Auto,"EMI ₹13,698/m*",₹8.00 lakh
661,Fiat Linea,Fiat,2011,"88,532 km",Diesel,Manual,"EMI ₹13,698/m*",₹2.19 lakh
662,Hyundai Verna,Hyundai,2021,"63,908 km",Diesel,Manual,"EMI ₹15,701/m*",₹9.17 lakh
663,Volkswagen Vento,Volkswagen,2011,"74,612 km",Petrol,Manual,"EMI ₹15,701/m*",₹1.80 lakh
664,Maruti Celerio,Maruti,2014,"29,245 km",Petrol,Auto,"EMI ₹10,230/m*",₹3.08 lakh
665,Hyundai i20,Hyundai,2012,"1,94,751 km",Petrol,Manual,"EMI ₹17,770/m*",₹2.00 lakh
666,Tata Zest,Tata,2016,"1,66,078 km",Petrol,Manual,"EMI ₹5,539/m*",₹2.49 lakh
667,Maruti Alto 800,Maruti,2018,"72,778 km",Petrol,Manual,"EMI ₹4,872/m*",₹2.76 lakh
668,Hyundai AURA,Hyundai,2021,"48,711 km",Petrol,Auto,"EMI ₹8,950/m*",₹5.07 lakh
669,Maruti Ertiga,Maruti,2017,"1,53,410 km",Petrol,Manual,"EMI ₹17,506/m*",₹7.87 lakh
670,Maruti Wagon R 1.0,Maruti,2014,"1,05,060 km",Petrol,Manual,"EMI ₹5,447/m*",₹1.64 lakh
671,Mahindra Kuv100,Mahindra,2016,"83,053 km",Diesel,Manual,"EMI ₹7,900/m*",₹3.00 lakh
672,Maruti Swift,Maruti,2018,"83,382 km",Petrol,Manual,"EMI ₹7,697/m*",₹4.36 lakh
673,Maruti Wagon R 1.0,Maruti,2013,"26,165 km",Petrol,Manual,"EMI ₹10,356/m*",₹2.20 lakh
674,Ford Figo,Ford,2010,"1,34,029 km",Petrol,Manual,"EMI ₹10,356/m*",₹0.95 lakh
675,Maruti Swift,Maruti,2015,"1,52,941 km",Diesel,Manual,"EMI ₹14,714/m*",₹4.43 lakh
676,Honda City,Honda,2013,"1,68,266 km",Petrol,Manual,"EMI ₹14,593/m*",₹3.10 lakh
677,Tata NEXON,Tata,2024,"6,372 km",Petrol,Manual,"EMI ₹17,122/m*",₹10.00 lakh
678,Maruti Swift,Maruti,2010,"1,13,277 km",Petrol,Manual,"EMI ₹17,122/m*",₹0.80 lakh
679,Tata Nano,Tata,2014,"83,291 km",Petrol,Manual,"EMI ₹2,923/m*",₹0.88 lakh
680,Ford Ecosport,Ford,2014,"11,657 km",Diesel,Manual,"EMI ₹17,229/m*",₹3.66 lakh
681,Hyundai Elite i20,Hyundai,2016,"1,19,733 km",Diesel,Manual,"EMI ₹12,904/m*",₹4.90 lakh
682,Tata Tiago,Tata,2017,"70,185 km",Petrol,Auto,"EMI ₹5,865/m*",₹3.00 lakh
683,Ford Ecosport,Ford,2014,"97,002 km",Diesel,Manual,"EMI ₹10,686/m*",₹2.27 lakh
684,Tata NEXON,Tata,2018,"1,17,750 km",Petrol,Auto,"EMI ₹12,546/m*",₹5.64 lakh
685,Hyundai i20,Hyundai,2011,"84,381 km",Petrol,Manual,"EMI ₹12,546/m*",₹1.36 lakh
686,Honda City,Honda,2012,"80,552 km",Petrol,Manual,"EMI ₹20,435/m*",₹2.30 lakh
687,Honda City,Honda,2011,"1,00,744 km",Petrol,Manual,"EMI ₹20,435/m*",₹1.54 lakh
688,Tata NEXON,Tata,2018,"55,116 km",Diesel,Auto,"EMI ₹11,241/m*",₹5.75 lakh
