car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Hyundai Elite i20,Hyundai,2017,34864,Petrol,Manual,7922,405000.0
Tata Tiago,Tata,2018,145004,Petrol,Auto,7688,346000.0
Hyundai Grand i10,Hyundai,2016,44541,Petrol,Manual,6493,292000.0
Hyundai Grand i10,Hyundai,2015,45424,Petrol,Manual,8774,333000.0
Hyundai Grand i10,Hyundai,2016,83375,Petrol,Manual,7112,320000.0
Honda BR-V,Honda,2016,48465,Petrol,Auto,10355,466000.0
Renault Kwid,Renault,2017,86070,Petrol,Auto,5200,266000.0
Renault Kwid,Renault,2021,34062,Petrol,Auto,6479,367000.0
Hyundai Grand i10,Hyundai,2015,96881,Petrol,Manual,8690,330000.0
Tata TIGOR,Tata,2023,19770,CNG,Manual,10921,619000.0
Honda Jazz,Honda,2019,106077,Petrol,Auto,9823,442000.0
Mahindra XUV500,Mahindra,2018,84090,Diesel,Auto,19637,1032000.0
Renault Kwid,Renault,2022,38311,Petrol,Manual,6310,357000.0
Hyundai Grand i10,Hyundai,2016,67313,Petrol,Manual,7112,320000.0
Hyundai NEW SANTRO,Hyundai,2021,11160,Petrol,Manual,6743,382000.0
Renault Duster,Renault,2017,75760,Diesel,Auto,11488,516000.0
KIA SELTOS,KIA,2024,19001,Diesel,Auto,29622,1730000.0
Volkswagen Ameo,Volkswagen,2017,36026,Petrol,Manual,7944,405999.99999999994
Hyundai GRAND I10 NIOS,Hyundai,2021,67634,CNG,Manual,8797,498000.00000000006
Volkswagen Vento,Volkswagen,2019,116810,Petrol,Auto,15802,710000.0
Tata Tiago,Tata,2020,29521,Petrol,Auto,8542,484000.0
Hyundai Elite i20,Hyundai,2020,118689,Petrol,Manual,9694,436000.00000000006
Maruti Wagon R 1.0,Maruti,2018,42943,Petrol,Manual,5695,323000.0
Honda City,Honda,2014,64491,Diesel,Manual,21241,451000.0
Renault Duster,Renault,2021,33610,Petrol,Manual,10812,613000.0
Hyundai NEW SANTRO,Hyundai,2019,107083,CNG,Manual,8119,365000.0
Mercedes Benz E Class,Mercedes,2017,113007,Diesel,Auto,54356,2500000.0
Toyota INNOVA HYCROSS,Toyota,2023,48418,Hybrid,Auto,51795,3025000.0
Hyundai NEW SANTRO,Hyundai,2019,134769,CNG,Manual,7069,318000.0
Honda City,Honda,2015,105718,Petrol,Auto,11023,419000.00000000006
Hyundai NEW SANTRO,Hyundai,2022,61834,CNG,Manual,7655,434000.0
